record_id,seller,raw_product_name,raw_description,canonical_name,species_group,category,treatment,expected_size_hint,best_alias,alias_variant,ambiguity_level,manual_review_recommended,normalization_note,source_type,source_url
LLX-0466,Independent Lumberyard,MapleBoard 15/32x4x8 Kiln Dried,Seller-style listing for MapleBoard 15/32x4x8 Kiln Dried. Intended category: Hardwood/appearance board. Use normalized mapping with caution when ambiguity is high.,Maple,Maple,Hardwood/appearance board,None,15/32x4x8,Maple Board,MapleBoard,High,Yes,"Maple may mean hard, soft, or mixed maple unless specified.",public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0467,ERP Legacy Import,maple board 2x4x10 No. 2,Seller-style listing for maple board 2x4x10 No. 2. Intended category: Hardwood/appearance board. Use normalized mapping with caution when ambiguity is high.,Maple,Maple,Hardwood/appearance board,None,2x4x10,Maple Board,maple board,High,Yes,"Maple may mean hard, soft, or mixed maple unless specified.",public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0468,Home Depot,Maple Board 2x10x12 Stud Grade,Seller-style listing for Maple Board 2x10x12 Stud Grade. Intended category: Hardwood/appearance board. Use normalized mapping with caution when ambiguity is high.,Maple,Maple,Hardwood/appearance board,None,2x10x12,Maple Board,Maple Board,High,Yes,"Maple may mean hard, soft, or mixed maple unless specified.",public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0469,Vendor Price Sheet,maple hardwood 4x4x8 No. 2 Lumber,Seller-style listing for maple hardwood 4x4x8 No. 2 Lumber. Intended category: Hardwood/appearance board. Use normalized mapping with caution when ambiguity is high.,Maple,Maple,Hardwood/appearance board,None,4x4x8,Maple Hardwood,maple hardwood,High,Yes,"Maple may mean hard, soft, or mixed maple unless specified.",public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0470,Lowes,MAPLE HARDWOOD 3/4x4x8 Stud Grade,Seller-style listing for MAPLE HARDWOOD 3/4x4x8 Stud Grade. Intended category: Hardwood/appearance board. Use normalized mapping with caution when ambiguity is high.,Maple,Maple,Hardwood/appearance board,None,3/4x4x8,Maple Hardwood,MAPLE HARDWOOD,High,Yes,"Maple may mean hard, soft, or mixed maple unless specified.",public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0471,84 Lumber,Maple Hardwood 2x4x92-5/8 Appearance,Seller-style listing for Maple Hardwood 2x4x92-5/8 Appearance. Intended category: Hardwood/appearance board. Use normalized mapping with caution when ambiguity is high.,Maple,Maple,Hardwood/appearance board,None,2x4x92-5/8,Maple Hardwood,Maple Hardwood,High,Yes,"Maple may mean hard, soft, or mixed maple unless specified.",public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0472,Menards,Maple-S4S 2x4x10 Stud Grade,Seller-style listing for Maple-S4S 2x4x10 Stud Grade. Intended category: Hardwood/appearance board. Use normalized mapping with caution when ambiguity is high.,Maple,Maple,Hardwood/appearance board,None,2x4x10,Maple S4S,Maple-S4S,High,Yes,"Maple may mean hard, soft, or mixed maple unless specified.",public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0473,Local Yard,maple s4s 2 x 10 x 12 Appearance,Seller-style listing for maple s4s 2 x 10 x 12 Appearance. Intended category: Hardwood/appearance board. Use normalized mapping with caution when ambiguity is high.,Maple,Maple,Hardwood/appearance board,None,2x10x12,Maple S4S,maple s4s,High,Yes,"Maple may mean hard, soft, or mixed maple unless specified.",public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0474,Independent Lumberyard,MAPLE S4S 5/4x6x12 Kiln Dried,Seller-style listing for MAPLE S4S 5/4x6x12 Kiln Dried. Intended category: Hardwood/appearance board. Use normalized mapping with caution when ambiguity is high.,Maple,Maple,Hardwood/appearance board,None,5/4x6x12,Maple S4S,MAPLE S4S,High,Yes,"Maple may mean hard, soft, or mixed maple unless specified.",public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0475,Builder Supply,Maple Project Board 3/4x4x8 Appearance,Seller-style listing for Maple Project Board 3/4x4x8 Appearance. Intended category: Hardwood/appearance board. Use normalized mapping with caution when ambiguity is high.,Maple,Maple,Hardwood/appearance board,None,3/4x4x8,Maple Project Board,Maple Project Board,High,Yes,"Maple may mean hard, soft, or mixed maple unless specified.",public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0476,Contractor Catalog,MapleProjectBoard 2x4x92-5/8 Kiln Dried Lumber,Seller-style listing for MapleProjectBoard 2x4x92-5/8 Kiln Dried Lumber. Intended category: Hardwood/appearance board. Use normalized mapping with caution when ambiguity is high.,Maple,Maple,Hardwood/appearance board,None,2x4x92-5/8,Maple Project Board,MapleProjectBoard,High,Yes,"Maple may mean hard, soft, or mixed maple unless specified.",public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0477,Vendor Price Sheet,Maple-Project-Board 2x8x10 No. 2,Seller-style listing for Maple-Project-Board 2x8x10 No. 2. Intended category: Hardwood/appearance board. Use normalized mapping with caution when ambiguity is high.,Maple,Maple,Hardwood/appearance board,None,2x8x10,Maple Project Board,Maple-Project-Board,High,Yes,"Maple may mean hard, soft, or mixed maple unless specified.",public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0478,ERP Legacy Import,hm 2x10x12 Kiln Dried,Seller-style listing for hm 2x10x12 Kiln Dried. Intended category: Hardwood/appearance board. Use normalized mapping with caution when ambiguity is high.,Maple,Maple,Hardwood/appearance board,None,2x10x12,HM,hm,High,Yes,"Maple may mean hard, soft, or mixed maple unless specified.",public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0479,Home Depot,HM 5/4x6x12 No. 2,Seller-style listing for HM 5/4x6x12 No. 2. Intended category: Hardwood/appearance board. Use normalized mapping with caution when ambiguity is high.,Maple,Maple,Hardwood/appearance board,None,5/4x6x12,HM,HM,High,Yes,"Maple may mean hard, soft, or mixed maple unless specified.",public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0480,Home Depot,sm 15/32x4x8 #2,Seller-style listing for sm 15/32x4x8 #2. Intended category: Hardwood/appearance board. Use normalized mapping with caution when ambiguity is high.,Maple,Maple,Hardwood/appearance board,None,15/32x4x8,SM,sm,High,Yes,"Maple may mean hard, soft, or mixed maple unless specified.",public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0481,Menards,SM 2x4x10 Select,Seller-style listing for SM 2x4x10 Select. Intended category: Hardwood/appearance board. Use normalized mapping with caution when ambiguity is high.,Maple,Maple,Hardwood/appearance board,None,2x4x10,SM,SM,High,Yes,"Maple may mean hard, soft, or mixed maple unless specified.",public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0482,Menards,MIXED MAPLE 2x6x12 #2&BTR,Seller-style listing for MIXED MAPLE 2x6x12 #2&BTR. Intended category: Hardwood/appearance board. Use normalized mapping with caution when ambiguity is high.,Maple,Maple,Hardwood/appearance board,None,2x6x12,Mixed Maple,MIXED MAPLE,High,Yes,"Maple may mean hard, soft, or mixed maple unless specified.",public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0483,Local Yard,Mixed-Maple 1x4x8 Prime Lumber,Seller-style listing for Mixed-Maple 1x4x8 Prime Lumber. Intended category: Hardwood/appearance board. Use normalized mapping with caution when ambiguity is high.,Maple,Maple,Hardwood/appearance board,None,1x4x8,Mixed Maple,Mixed-Maple,High,Yes,"Maple may mean hard, soft, or mixed maple unless specified.",public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0484,Independent Lumberyard,mi x ed maple 15/32 x 4 x 8 S4S,Seller-style listing for mi x ed maple 15/32 x 4 x 8 S4S. Intended category: Hardwood/appearance board. Use normalized mapping with caution when ambiguity is high.,Maple,Maple,Hardwood/appearance board,None,15/32x4x8,Mixed Maple,mixed maple,High,Yes,"Maple may mean hard, soft, or mixed maple unless specified.",public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0485,Builder Supply,7/16x4x8 Birch Plywood,Seller-style listing for 7/16x4x8 Birch Plywood. Intended category: Plywood/panel. Use normalized mapping with caution when ambiguity is medium.,Birch Plywood,Birch,Plywood/panel,None,7/16x4x8,Birch Plywood,Birch Plywood,Medium,No,Panel products need grade/thickness normalization in addition to species.,public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0486,Contractor Catalog,3/4x4x8 Birch-Plywood,Seller-style listing for 3/4x4x8 Birch-Plywood. Intended category: Plywood/panel. Use normalized mapping with caution when ambiguity is medium.,Birch Plywood,Birch,Plywood/panel,None,2x6x8,Birch Plywood,Birch-Plywood,Medium,No,Panel products need grade/thickness normalization in addition to species.,public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0487,Vendor Price Sheet,4x4x8 BirchPlywood,Seller-style listing for 4x4x8 BirchPlywood. Intended category: Plywood/panel. Use normalized mapping with caution when ambiguity is medium.,Birch Plywood,Birch,Plywood/panel,None,4x4x8,Birch Plywood,BirchPlywood,Medium,No,Panel products need grade/thickness normalization in addition to species.,public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0488,ERP Legacy Import,1x4x8 BirchPly,Seller-style listing for 1x4x8 BirchPly. Intended category: Plywood/panel. Use normalized mapping with caution when ambiguity is medium.,Birch Plywood,Birch,Plywood/panel,None,1x4x8,Birch Ply,BirchPly,Medium,No,Panel products need grade/thickness normalization in addition to species.,public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0489,Home Depot,15/32x4x8 birch ply,Seller-style listing for 15/32x4x8 birch ply. Intended category: Plywood/panel. Use normalized mapping with caution when ambiguity is medium.,Birch Plywood,Birch,Plywood/panel,None,15/32x4x8,Birch Ply,birch ply,Medium,No,Panel products need grade/thickness normalization in addition to species.,public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0490,Menards,3/4x4x8 Birch Ply Lumber,Seller-style listing for 3/4x4x8 Birch Ply Lumber. Intended category: Plywood/panel. Use normalized mapping with caution when ambiguity is medium.,Birch Plywood,Birch,Plywood/panel,None,2x4x10,Birch Ply,Birch Ply,Medium,No,Panel products need grade/thickness normalization in addition to species.,public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0491,Lowes,3/4x4x8 BIRCHPLYWD,Seller-style listing for 3/4x4x8 BIRCHPLYWD. Intended category: Plywood/panel. Use normalized mapping with caution when ambiguity is medium.,Birch Plywood,Birch,Plywood/panel,None,2x6x8,BIRCH PLYWD,BIRCHPLYWD,Medium,No,Panel products need grade/thickness normalization in addition to species.,public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0492,84 Lumber,4x4x8 BIRCH-PLYWD,Seller-style listing for 4x4x8 BIRCH-PLYWD. Intended category: Plywood/panel. Use normalized mapping with caution when ambiguity is medium.,Birch Plywood,Birch,Plywood/panel,None,4x4x8,BIRCH PLYWD,BIRCH-PLYWD,Medium,No,Panel products need grade/thickness normalization in addition to species.,public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0493,Builder Supply,3/4x4x8 birch plywd,Seller-style listing for 3/4x4x8 birch plywd. Intended category: Plywood/panel. Use normalized mapping with caution when ambiguity is medium.,Birch Plywood,Birch,Plywood/panel,None,3/4x4x8,BIRCH PLYWD,birch plywd,Medium,No,Panel products need grade/thickness normalization in addition to species.,public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0494,Local Yard,15/32x4x8 BIRCH PANEL,Seller-style listing for 15/32x4x8 BIRCH PANEL. Intended category: Plywood/panel. Use normalized mapping with caution when ambiguity is medium.,Birch Plywood,Birch,Plywood/panel,None,15/32x4x8,Birch Panel,BIRCH PANEL,Medium,No,Panel products need grade/thickness normalization in addition to species.,public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0495,Independent Lumberyard,3/4 x 4 x 8 birch panel,Seller-style listing for 3/4 x 4 x 8 birch panel. Intended category: Plywood/panel. Use normalized mapping with caution when ambiguity is medium.,Birch Plywood,Birch,Plywood/panel,None,2x4x10,Birch Panel,birch panel,Medium,No,Panel products need grade/thickness normalization in addition to species.,public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0496,ERP Legacy Import,3/4x4x8 Birch-Panel,Seller-style listing for 3/4x4x8 Birch-Panel. Intended category: Plywood/panel. Use normalized mapping with caution when ambiguity is medium.,Birch Plywood,Birch,Plywood/panel,None,2x10x12,Birch Panel,Birch-Panel,Medium,No,Panel products need grade/thickness normalization in addition to species.,public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0497,Contractor Catalog,4x4x8 CabinetBirch Lumber,Seller-style listing for 4x4x8 CabinetBirch Lumber. Intended category: Plywood/panel. Use normalized mapping with caution when ambiguity is medium.,Birch Plywood,Birch,Plywood/panel,None,4x4x8,Cabinet Birch,CabinetBirch,Medium,No,Panel products need grade/thickness normalization in addition to species.,public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0498,Vendor Price Sheet,3/4x4x8 cabinet birch,Seller-style listing for 3/4x4x8 cabinet birch. Intended category: Plywood/panel. Use normalized mapping with caution when ambiguity is medium.,Birch Plywood,Birch,Plywood/panel,None,3/4x4x8,Cabinet Birch,cabinet birch,Medium,No,Panel products need grade/thickness normalization in addition to species.,public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0499,Lowes,3/4x4x8 CABINET BIRCH,Seller-style listing for 3/4x4x8 CABINET BIRCH. Intended category: Plywood/panel. Use normalized mapping with caution when ambiguity is medium.,Birch Plywood,Birch,Plywood/panel,None,2x4x92-5/8,Cabinet Birch,CABINET BIRCH,Medium,No,Panel products need grade/thickness normalization in addition to species.,public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0500,Home Depot,3/4x4x8 Sanded-Birch-Plywood,Seller-style listing for 3/4x4x8 Sanded-Birch-Plywood. Intended category: Plywood/panel. Use normalized mapping with caution when ambiguity is medium.,Birch Plywood,Birch,Plywood/panel,None,2x4x10,Sanded Birch Plywood,Sanded-Birch-Plywood,Medium,No,Panel products need grade/thickness normalization in addition to species.,public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0501,Menards,3/4x4x8 SandedBirchPlywood,Seller-style listing for 3/4x4x8 SandedBirchPlywood. Intended category: Plywood/panel. Use normalized mapping with caution when ambiguity is medium.,Birch Plywood,Birch,Plywood/panel,None,2x10x12,Sanded Birch Plywood,SandedBirchPlywood,Medium,No,Panel products need grade/thickness normalization in addition to species.,public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0502,Local Yard,3/4x4x8 sanded birch plywood,Seller-style listing for 3/4x4x8 sanded birch plywood. Intended category: Plywood/panel. Use normalized mapping with caution when ambiguity is medium.,Birch Plywood,Birch,Plywood/panel,None,5/4x6x12,Sanded Birch Plywood,sanded birch plywood,Medium,No,Panel products need grade/thickness normalization in addition to species.,public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0503,84 Lumber,1/2 Birch Ply,Seller-style listing for 1/2 Birch Ply. Intended category: Plywood/panel. Use normalized mapping with caution when ambiguity is medium.,Birch Plywood,Birch,Plywood/panel,None,3/4x4x8,1/2 Birch Ply,1/2 Birch Ply,Medium,No,Panel products need grade/thickness normalization in addition to species.,public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0504,Builder Supply,1/2 BIRCH PLY Lumber,Seller-style listing for 1/2 BIRCH PLY Lumber. Intended category: Plywood/panel. Use normalized mapping with caution when ambiguity is medium.,Birch Plywood,Birch,Plywood/panel,None,2x4x92-5/8,1/2 Birch Ply,1/2 BIRCH PLY,Medium,No,Panel products need grade/thickness normalization in addition to species.,public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0505,Contractor Catalog,1/2 birch ply,Seller-style listing for 1/2 birch ply. Intended category: Plywood/panel. Use normalized mapping with caution when ambiguity is medium.,Birch Plywood,Birch,Plywood/panel,None,2x8x10,1/2 Birch Ply,1/2 birch ply,Medium,No,Panel products need grade/thickness normalization in addition to species.,public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0506,Independent Lumberyard,3/4 BIRCH PLYWOOD,Seller-style listing for 3/4 BIRCH PLYWOOD. Intended category: Plywood/panel. Use normalized mapping with caution when ambiguity is medium.,Birch Plywood,Birch,Plywood/panel,None,2x10x12,3/4 Birch Plywood,3/4 BIRCH PLYWOOD,Medium,No,Panel products need grade/thickness normalization in addition to species.,public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0507,ERP Legacy Import,3/4 birch plywood,Seller-style listing for 3/4 birch plywood. Intended category: Plywood/panel. Use normalized mapping with caution when ambiguity is medium.,Birch Plywood,Birch,Plywood/panel,None,5/4x6x12,3/4 Birch Plywood,3/4 birch plywood,Medium,No,Panel products need grade/thickness normalization in addition to species.,public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0508,Home Depot,3/4-Birch-Plywood,Seller-style listing for 3/4-Birch-Plywood. Intended category: Plywood/panel. Use normalized mapping with caution when ambiguity is medium.,Birch Plywood,Birch,Plywood/panel,None,2x4x8,3/4 Birch Plywood,3/4-Birch-Plywood,Medium,No,Panel products need grade/thickness normalization in addition to species.,public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0509,Vendor Price Sheet,3/4x4x8 BALTIC BIRCH,Seller-style listing for 3/4x4x8 BALTIC BIRCH. Intended category: Plywood/panel. Use normalized mapping with caution when ambiguity is medium.,Birch Plywood,Birch,Plywood/panel,None,2x4x92-5/8,Baltic Birch,BALTIC BIRCH,Medium,No,Panel products need grade/thickness normalization in addition to species.,public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0510,Lowes,3/4x4x8 Baltic-Birch,Seller-style listing for 3/4x4x8 Baltic-Birch. Intended category: Plywood/panel. Use normalized mapping with caution when ambiguity is medium.,Birch Plywood,Birch,Plywood/panel,None,2x8x10,Baltic Birch,Baltic-Birch,Medium,No,Panel products need grade/thickness normalization in addition to species.,public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0511,84 Lumber,3/4x4x8 BalticBirch Lumber,Seller-style listing for 3/4x4x8 BalticBirch Lumber. Intended category: Plywood/panel. Use normalized mapping with caution when ambiguity is medium.,Birch Plywood,Birch,Plywood/panel,None,1x6x8,Baltic Birch,BalticBirch,Medium,No,Panel products need grade/thickness normalization in addition to species.,public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0512,Menards,3/4x4x8 BB PLYWOOD,Seller-style listing for 3/4x4x8 BB PLYWOOD. Intended category: Plywood/panel. Use normalized mapping with caution when ambiguity is medium.,Birch Plywood,Birch,Plywood/panel,None,5/4x6x12,BB Plywood,BB PLYWOOD,Medium,No,Panel products need grade/thickness normalization in addition to species.,public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0513,Local Yard,2x4x8 BBPlywood,Seller-style listing for 2x4x8 BBPlywood. Intended category: Plywood/panel. Use normalized mapping with caution when ambiguity is medium.,Birch Plywood,Birch,Plywood/panel,None,2x4x8,BB Plywood,BBPlywood,Medium,No,Panel products need grade/thickness normalization in addition to species.,public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0514,Independent Lumberyard,3/4x4x8 BB Plywood,Seller-style listing for 3/4x4x8 BB Plywood. Intended category: Plywood/panel. Use normalized mapping with caution when ambiguity is medium.,Birch Plywood,Birch,Plywood/panel,None,2x6x12,BB Plywood,BB Plywood,Medium,No,Panel products need grade/thickness normalization in addition to species.,public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0515,Builder Supply,3/4x4x8 OSB,Seller-style listing for 3/4x4x8 OSB. Intended category: Panel/sheathing. Use normalized mapping with caution when ambiguity is low.,OSB,Engineered wood,Panel/sheathing,None,2x8x10,OSB,OSB,Low,No,OSB is an engineered panel; not solid lumber.,public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0516,Contractor Catalog,3/4x4x8 osb,Seller-style listing for 3/4x4x8 osb. Intended category: Panel/sheathing. Use normalized mapping with caution when ambiguity is low.,OSB,Engineered wood,Panel/sheathing,None,1x6x8,OSB,osb,Low,No,OSB is an engineered panel; not solid lumber.,public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0517,Contractor Catalog,3/4 x 4 x 8 OrientedStrandBoard,Seller-style listing for 3/4 x 4 x 8 OrientedStrandBoard. Intended category: Panel/sheathing. Use normalized mapping with caution when ambiguity is low.,OSB,Engineered wood,Panel/sheathing,None,3/4x4x8,Oriented Strand Board,OrientedStrandBoard,Low,No,OSB is an engineered panel; not solid lumber.,public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0518,Vendor Price Sheet,3/4x4x8 oriented strand board Lumber,Seller-style listing for 3/4x4x8 oriented strand board Lumber. Intended category: Panel/sheathing. Use normalized mapping with caution when ambiguity is low.,OSB,Engineered wood,Panel/sheathing,None,2x4x92-5/8,Oriented Strand Board,oriented strand board,Low,No,OSB is an engineered panel; not solid lumber.,public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0519,Lowes,3/4x4x8 Oriented-Strand-Board,Seller-style listing for 3/4x4x8 Oriented-Strand-Board. Intended category: Panel/sheathing. Use normalized mapping with caution when ambiguity is low.,OSB,Engineered wood,Panel/sheathing,None,2x8x10,Oriented Strand Board,Oriented-Strand-Board,Low,No,OSB is an engineered panel; not solid lumber.,public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0520,Home Depot,3/4x4x8 OSB Sheathing,Seller-style listing for 3/4x4x8 OSB Sheathing. Intended category: Panel/sheathing. Use normalized mapping with caution when ambiguity is low.,OSB,Engineered wood,Panel/sheathing,None,2x10x12,OSB Sheathing,OSB Sheathing,Low,No,OSB is an engineered panel; not solid lumber.,public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0521,Menards,3/4x4x8 OSB SHEATHING,Seller-style listing for 3/4x4x8 OSB SHEATHING. Intended category: Panel/sheathing. Use normalized mapping with caution when ambiguity is low.,OSB,Engineered wood,Panel/sheathing,None,5/4x6x12,OSB Sheathing,OSB SHEATHING,Low,No,OSB is an engineered panel; not solid lumber.,public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0522,Local Yard,2x4x8 OSB-Sheathing,Seller-style listing for 2x4x8 OSB-Sheathing. Intended category: Panel/sheathing. Use normalized mapping with caution when ambiguity is low.,OSB,Engineered wood,Panel/sheathing,None,2x4x8,OSB Sheathing,OSB-Sheathing,Low,No,OSB is an engineered panel; not solid lumber.,public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0523,84 Lumber,7/16OSB,Seller-style listing for 7/16OSB. Intended category: Panel/sheathing. Use normalized mapping with caution when ambiguity is low.,OSB,Engineered wood,Panel/sheathing,None,2x4x92-5/8,7/16 OSB,7/16OSB,Low,No,OSB is an engineered panel; not solid lumber.,public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0524,Builder Supply,7/16-OSB,Seller-style listing for 7/16-OSB. Intended category: Panel/sheathing. Use normalized mapping with caution when ambiguity is low.,OSB,Engineered wood,Panel/sheathing,None,2x8x10,7/16 OSB,7/16-OSB,Low,No,OSB is an engineered panel; not solid lumber.,public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0525,Contractor Catalog,7/16 OSB Lumber,Seller-style listing for 7/16 OSB Lumber. Intended category: Panel/sheathing. Use normalized mapping with caution when ambiguity is low.,OSB,Engineered wood,Panel/sheathing,None,1x6x8,7/16 OSB,7/16 OSB,Low,No,OSB is an engineered panel; not solid lumber.,public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
